[nasa_power]
10196,2025-01-01 19:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10157,2025-01-01 20:00:00,28.73,68.67,0.0,3.7,nasa_power,31.02,0.00
10197,2025-01-01 20:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10156,2025-01-01 21:00:00,28.2,68.5,0.0,3.6,nasa_power,28.58,0.00
10198,2025-01-01 21:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10155,2025-01-01 22:00:00,29.47,77.33,0.0,3.4,nasa_power,24.07,0.00
10199,2025-01-01 22:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10154,2025-01-01 23:00:00,28.33,74.17,0.0,3.0,nasa_power,16.54,0.00
10200,2025-01-01 23:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10153,2025-01-02 00:00:00,27.0,70.0,0.0,2.5,nasa_power,9.57,0.00
10201,2025-01-02 00:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10152,2025-01-02 01:00:00,28.73,76.17,0.0,4.2,nasa_power,45.38,0.00
10202,2025-01-02 01:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10151,2025-01-02 02:00:00,28.87,74.33,0.0,3.1,nasa_power,18.25,0.00
10203,2025-01-02 02:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10150,2025-01-02 03:00:00,29.8,76.5,0.0,4.4,nasa_power,52.18,0.00
10204,2025-01-02 03:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10149,2025-01-02 04:00:00,28.93,69.67,0.0,2.8,nasa_power,13.45,0.00
10205,2025-01-02 04:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10148,2025-01-02 05:00:00,28.87,66.83,0.0,3.6,nasa_power,28.58,0.00
10206,2025-01-02 05:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10147,2025-01-02 06:00:00,29.0,65.0,0.42,3.5,nasa_power,26.26,0.00
10207,2025-01-02 06:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10146,2025-01-02 07:00:00,30.33,69.17,0.75,4.0,nasa_power,39.20,0.00
10208,2025-01-02 07:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10145,2025-01-02 08:00:00,31.27,71.33,1.63,3.3,nasa_power,22.01,0.01
10209,2025-01-02 08:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10144,2025-01-02 09:00:00,31.6,70.5,2.29,3.3,nasa_power,22.01,0.01
10210,2025-01-02 09:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10143,2025-01-02 10:00:00,32.13,70.67,3.08,3.4,nasa_power,24.07,0.01
10211,2025-01-02 10:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10142,2025-01-02 11:00:00,31.67,65.83,3.97,4.0,nasa_power,39.20,0.02
10212,2025-01-02 11:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10141,2025-01-02 12:00:00,31.2,61.0,4.21,3.6,nasa_power,28.58,0.02
10213,2025-01-02 12:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10140,2025-01-02 13:00:00,32.07,67.83,3.7,4.2,nasa_power,45.38,0.02
10214,2025-01-02 13:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10139,2025-01-02 14:00:00,31.53,67.67,2.84,4.1,nasa_power,42.21,0.01
10215,2025-01-02 14:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10138,2025-01-02 15:00:00,31.8,71.5,2.43,4.4,nasa_power,52.18,0.01
10216,2025-01-02 15:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10137,2025-01-02 16:00:00,29.87,64.33,1.6,2.6,nasa_power,10.77,0.01
10217,2025-01-02 16:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10136,2025-01-02 17:00:00,29.33,64.17,0.72,3.5,nasa_power,26.26,0.00
10218,2025-01-02 17:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10135,2025-01-02 18:00:00,29.4,67.0,0.43,2.7,nasa_power,12.06,0.00
10219,2025-01-02 18:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10134,2025-01-02 19:00:00,30.07,72.83,0.0,3.2,nasa_power,20.07,0.00
10220,2025-01-02 19:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10133,2025-01-02 20:00:00,29.13,70.67,0.0,3.9,nasa_power,36.33,0.00
10221,2025-01-02 20:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10132,2025-01-02 21:00:00,29.8,76.5,0.0,3.4,nasa_power,24.07,0.00
10222,2025-01-02 21:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10131,2025-01-02 22:00:00,28.07,70.33,0.0,3.7,nasa_power,31.02,0.00
10223,2025-01-02 22:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10130,2025-01-02 23:00:00,27.33,69.17,0.0,3.5,nasa_power,26.26,0.00
10224,2025-01-02 23:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10129,2025-01-03 00:00:00,27.0,70.0,0.0,2.5,nasa_power,9.57,0.00
10225,2025-01-03 00:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10128,2025-01-03 01:00:00,28.53,75.17,0.0,4.1,nasa_power,42.21,0.00
10226,2025-01-03 01:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10127,2025-01-03 02:00:00,27.87,69.33,0.0,2.6,nasa_power,10.77,0.00
10227,2025-01-03 02:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10126,2025-01-03 03:00:00,29.6,75.5,0.0,4.3,nasa_power,48.70,0.00
10228,2025-01-03 03:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10125,2025-01-03 04:00:00,30.13,75.67,0.0,4.4,nasa_power,52.18,0.00
10229,2025-01-03 04:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10124,2025-01-03 05:00:00,29.87,71.83,0.0,3.1,nasa_power,18.25,0.00
10230,2025-01-03 05:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10123,2025-01-03 06:00:00,30.4,72.0,0.33,4.2,nasa_power,45.38,0.00
10231,2025-01-03 06:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10122,2025-01-03 07:00:00,29.93,67.17,0.59,3.8,nasa_power,33.61,0.00
10232,2025-01-03 07:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10121,2025-01-03 08:00:00,29.87,64.33,1.29,2.6,nasa_power,10.77,0.01
10233,2025-01-03 08:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10120,2025-01-03 09:00:00,30.6,65.5,1.81,3.8,nasa_power,33.61,0.01
10234,2025-01-03 09:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10119,2025-01-03 10:00:00,31.13,65.67,2.44,3.9,nasa_power,36.33,0.01
10235,2025-01-03 10:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10118,2025-01-03 11:00:00,30.67,60.83,3.14,3.5,nasa_power,26.26,0.01
10236,2025-01-03 11:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10117,2025-01-03 12:00:00,31.2,61.0,3.33,3.6,nasa_power,28.58,0.01
10237,2025-01-03 12:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10116,2025-01-03 13:00:00,31.87,66.83,2.93,3.1,nasa_power,18.25,0.01
10238,2025-01-03 13:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10115,2025-01-03 14:00:00,31.93,69.67,2.24,3.3,nasa_power,22.01,0.01
10239,2025-01-03 14:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10114,2025-01-03 15:00:00,30.8,66.5,1.92,2.9,nasa_power,14.94,0.01
10240,2025-01-03 15:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10113,2025-01-03 16:00:00,30.27,66.33,1.27,2.8,nasa_power,13.45,0.01
10241,2025-01-03 16:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10112,2025-01-03 17:00:00,30.73,71.17,0.57,4.2,nasa_power,45.38,0.00
10242,2025-01-03 17:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10111,2025-01-03 18:00:00,29.4,67.0,0.34,3.7,nasa_power,31.02,0.00
10243,2025-01-03 18:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10110,2025-01-03 19:00:00,29.87,71.83,0.0,3.1,nasa_power,18.25,0.00
10244,2025-01-03 19:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10109,2025-01-03 20:00:00,28.33,66.67,0.0,3.5,nasa_power,26.26,0.00
10245,2025-01-03 20:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10108,2025-01-03 21:00:00,29.6,75.5,0.0,4.3,nasa_power,48.70,0.00
10246,2025-01-03 21:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10107,2025-01-03 22:00:00,29.07,75.33,0.0,3.2,nasa_power,20.07,0.00
10247,2025-01-03 22:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10106,2025-01-03 23:00:00,28.33,74.17,0.0,3.0,nasa_power,16.54,0.00
10248,2025-01-03 23:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10105,2025-01-04 00:00:00,27.8,74.0,0.0,2.9,nasa_power,14.94,0.00
10249,2025-01-04 00:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10104,2025-01-04 01:00:00,28.53,75.17,0.0,3.1,nasa_power,18.25,0.00
10250,2025-01-04 01:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10103,2025-01-04 02:00:00,28.87,74.33,0.0,3.1,nasa_power,18.25,0.00
10251,2025-01-04 02:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10102,2025-01-04 03:00:00,28.2,68.5,0.0,3.6,nasa_power,28.58,0.00
10252,2025-01-04 03:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10101,2025-01-04 04:00:00,29.93,74.67,0.0,3.3,nasa_power,22.01,0.00
10253,2025-01-04 04:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10100,2025-01-04 05:00:00,29.07,67.83,0.0,2.7,nasa_power,12.06,0.00
10254,2025-01-04 05:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10099,2025-01-04 06:00:00,30.0,70.0,0.33,3.0,nasa_power,16.54,0.00
10255,2025-01-04 06:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10098,2025-01-04 07:00:00,29.33,64.17,0.6,3.5,nasa_power,26.26,0.00
10256,2025-01-04 07:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10097,2025-01-04 08:00:00,30.67,68.33,1.32,4.0,nasa_power,39.20,0.01
10257,2025-01-04 08:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10096,2025-01-04 09:00:00,31.0,67.5,1.84,3.0,nasa_power,16.54,0.01
10258,2025-01-04 09:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10095,2025-01-04 10:00:00,30.93,64.67,2.48,2.8,nasa_power,13.45,0.01
10259,2025-01-04 10:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10094,2025-01-04 11:00:00,32.47,69.83,3.19,4.4,nasa_power,52.18,0.01
10260,2025-01-04 11:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10093,2025-01-04 12:00:00,31.6,63.0,3.39,3.8,nasa_power,33.61,0.01
10261,2025-01-04 12:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10092,2025-01-04 13:00:00,32.27,68.83,2.98,3.3,nasa_power,22.01,0.01
10262,2025-01-04 13:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10091,2025-01-04 14:00:00,30.73,63.67,2.28,2.7,nasa_power,12.06,0.01
10263,2025-01-04 14:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10090,2025-01-04 15:00:00,30.0,62.5,1.95,2.5,nasa_power,9.57,0.01
10264,2025-01-04 15:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10089,2025-01-04 16:00:00,31.07,70.33,1.29,3.2,nasa_power,20.07,0.01
10265,2025-01-04 16:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10088,2025-01-04 17:00:00,30.53,70.17,0.58,3.1,nasa_power,18.25,0.00
10266,2025-01-04 17:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10087,2025-01-04 18:00:00,30.4,72.0,0.35,4.2,nasa_power,45.38,0.00
10267,2025-01-04 18:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10086,2025-01-04 19:00:00,29.67,70.83,0.0,3.0,nasa_power,16.54,0.00
10268,2025-01-04 19:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10085,2025-01-04 20:00:00,28.33,66.67,0.0,2.5,nasa_power,9.57,0.00
10269,2025-01-04 20:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10084,2025-01-04 21:00:00,29.2,73.5,0.0,4.1,nasa_power,42.21,0.00
10270,2025-01-04 21:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10083,2025-01-04 22:00:00,29.07,75.33,0.0,3.2,nasa_power,20.07,0.00
10271,2025-01-04 22:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10082,2025-01-04 23:00:00,27.53,70.17,0.0,2.6,nasa_power,10.77,0.00
10272,2025-01-04 23:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10081,2025-01-05 00:00:00,27.2,71.0,0.0,3.6,nasa_power,28.58,0.00
10273,2025-01-05 00:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10080,2025-01-05 01:00:00,28.73,76.17,0.0,4.2,nasa_power,45.38,0.00
10274,2025-01-05 01:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10079,2025-01-05 02:00:00,28.07,70.33,0.0,3.7,nasa_power,31.02,0.00
10275,2025-01-05 02:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10078,2025-01-05 03:00:00,28.4,69.5,0.0,2.7,nasa_power,12.06,0.00
10276,2025-01-05 03:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10077,2025-01-05 04:00:00,28.33,66.67,0.0,3.5,nasa_power,26.26,0.00
10277,2025-01-05 04:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10076,2025-01-05 05:00:00,28.67,65.83,0.0,2.5,nasa_power,9.57,0.00
10278,2025-01-05 05:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10075,2025-01-05 06:00:00,29.2,66.0,0.32,2.6,nasa_power,10.77,0.00
10279,2025-01-05 06:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10074,2025-01-05 07:00:00,30.33,69.17,0.58,4.0,nasa_power,39.20,0.00
10280,2025-01-05 07:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10073,2025-01-05 08:00:00,30.07,65.33,1.26,2.7,nasa_power,12.06,0.01
10281,2025-01-05 08:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10072,2025-01-05 09:00:00,31.0,67.5,1.76,4.0,nasa_power,39.20,0.01
10282,2025-01-05 09:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10071,2025-01-05 10:00:00,31.13,65.67,2.37,3.9,nasa_power,36.33,0.01
10283,2025-01-05 10:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10070,2025-01-05 11:00:00,32.07,67.83,3.06,4.2,nasa_power,45.38,0.01
10284,2025-01-05 11:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10069,2025-01-05 12:00:00,31.2,61.0,3.24,2.6,nasa_power,10.77,0.01
10285,2025-01-05 12:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10068,2025-01-05 13:00:00,30.67,60.83,2.85,2.5,nasa_power,9.57,0.01
10286,2025-01-05 13:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10067,2025-01-05 14:00:00,31.53,67.67,2.18,4.1,nasa_power,42.21,0.01
10287,2025-01-05 14:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10066,2025-01-05 15:00:00,30.8,66.5,1.87,2.9,nasa_power,14.94,0.01
10288,2025-01-05 15:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10065,2025-01-05 16:00:00,30.27,66.33,1.23,2.8,nasa_power,13.45,0.01
10289,2025-01-05 16:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10064,2025-01-05 17:00:00,29.73,66.17,0.56,2.7,nasa_power,12.06,0.00
10290,2025-01-05 17:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10063,2025-01-05 18:00:00,30.8,74.0,0.33,4.4,nasa_power,52.18,0.00
10291,2025-01-05 18:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10062,2025-01-05 19:00:00,30.27,73.83,0.0,4.3,nasa_power,48.70,0.00
10292,2025-01-05 19:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10061,2025-01-05 20:00:00,29.13,70.67,0.0,3.9,nasa_power,36.33,0.00
10293,2025-01-05 20:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10060,2025-01-05 21:00:00,28.2,68.5,0.0,3.6,nasa_power,28.58,0.00
10294,2025-01-05 21:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10059,2025-01-05 22:00:00,29.47,77.33,0.0,4.4,nasa_power,52.18,0.00
10295,2025-01-05 22:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10058,2025-01-05 23:00:00,28.73,76.17,0.0,4.2,nasa_power,45.38,0.00
10296,2025-01-05 23:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10057,2025-01-06 00:00:00,27.6,73.0,0.0,3.8,nasa_power,33.61,0.00
10297,2025-01-06 00:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10056,2025-01-06 01:00:00,27.93,72.17,0.0,3.8,nasa_power,33.61,0.00
10298,2025-01-06 01:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10055,2025-01-06 02:00:00,29.27,76.33,0.0,3.3,nasa_power,22.01,0.00
10299,2025-01-06 02:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10054,2025-01-06 03:00:00,28.6,70.5,0.0,3.8,nasa_power,33.61,0.00
10300,2025-01-06 03:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10053,2025-01-06 04:00:00,28.33,66.67,0.0,3.5,nasa_power,26.26,0.00
10301,2025-01-06 04:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10052,2025-01-06 05:00:00,29.67,70.83,0.0,3.0,nasa_power,16.54,0.00
10302,2025-01-06 05:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10051,2025-01-06 06:00:00,30.4,72.0,0.47,3.2,nasa_power,20.07,0.00
10303,2025-01-06 06:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10050,2025-01-06 07:00:00,30.13,68.17,0.85,3.9,nasa_power,36.33,0.00
10304,2025-01-06 07:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10049,2025-01-06 08:00:00,30.67,68.33,1.85,3.0,nasa_power,16.54,0.01
10305,2025-01-06 08:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10048,2025-01-06 09:00:00,30.8,66.5,2.59,2.9,nasa_power,14.94,0.01
10306,2025-01-06 09:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10047,2025-01-06 10:00:00,32.13,70.67,3.49,3.4,nasa_power,24.07,0.01
10307,2025-01-06 10:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10046,2025-01-06 11:00:00,32.27,68.83,4.49,4.3,nasa_power,48.70,0.02
10308,2025-01-06 11:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10045,2025-01-06 12:00:00,32.8,69.0,4.76,3.4,nasa_power,24.07,0.02
10309,2025-01-06 12:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10044,2025-01-06 13:00:00,30.67,60.83,4.19,2.5,nasa_power,9.57,0.02
10310,2025-01-06 13:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10043,2025-01-06 14:00:00,30.73,63.67,3.21,3.7,nasa_power,31.02,0.01
10311,2025-01-06 14:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10042,2025-01-06 15:00:00,30.6,65.5,2.75,3.8,nasa_power,33.61,0.01
10312,2025-01-06 15:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10041,2025-01-06 16:00:00,30.07,65.33,1.82,3.7,nasa_power,31.02,0.01
10313,2025-01-06 16:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10040,2025-01-06 17:00:00,30.73,71.17,0.82,4.2,nasa_power,45.38,0.00
10314,2025-01-06 17:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10039,2025-01-06 18:00:00,30.0,70.0,0.49,3.0,nasa_power,16.54,0.00
10315,2025-01-06 18:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10038,2025-01-06 19:00:00,29.67,70.83,0.0,3.0,nasa_power,16.54,0.00
10316,2025-01-06 19:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10037,2025-01-06 20:00:00,29.93,74.67,0.0,4.3,nasa_power,48.70,0.00
10317,2025-01-06 20:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10036,2025-01-06 21:00:00,28.0,67.5,0.0,3.5,nasa_power,26.26,0.00
10318,2025-01-06 21:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10035,2025-01-06 22:00:00,29.47,77.33,0.0,3.4,nasa_power,24.07,0.00
10319,2025-01-06 22:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10034,2025-01-06 23:00:00,29.13,78.17,0.0,4.4,nasa_power,52.18,0.00
10320,2025-01-06 23:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10033,2025-01-07 00:00:00,27.2,71.0,0.0,3.6,nasa_power,28.58,0.00
10321,2025-01-07 00:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10032,2025-01-07 01:00:00,28.73,76.17,0.0,3.2,nasa_power,20.07,0.00
10322,2025-01-07 01:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10031,2025-01-07 02:00:00,29.47,77.33,0.0,4.4,nasa_power,52.18,0.00
10323,2025-01-07 02:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10030,2025-01-07 03:00:00,28.8,71.5,0.0,3.9,nasa_power,36.33,0.00
10324,2025-01-07 03:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10029,2025-01-07 04:00:00,29.13,70.67,0.0,2.9,nasa_power,14.94,0.00
10325,2025-01-07 04:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10028,2025-01-07 05:00:00,30.47,74.83,0.0,4.4,nasa_power,52.18,0.00
10326,2025-01-07 05:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10027,2025-01-07 06:00:00,30.0,70.0,0.34,4.0,nasa_power,39.20,0.00
10327,2025-01-07 06:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10026,2025-01-07 07:00:00,30.33,69.17,0.61,3.0,nasa_power,16.54,0.00
10328,2025-01-07 07:00:00,28.0,75.0,0.0,3.0,nasa_power,16.54,0.0
10025,2025-01-07 08:00:00,30.87,69.33,1.32,3.1,nasa_power,18.25,0.01
